,id,gender,customer_type,age,type_of_travel,class,flight_distance,inflight_wifi_service,departure/arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,on-board_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction
85373,47886,Male,Loyal Customer,25,Business travel,Business,550,2,5,2,5,2,2,2,1,3,3,4,2,1,2,140,171.0,no
35742,43266,Male,Loyal Customer,37,Business travel,Eco,436,4,1,1,1,4,4,4,4,5,1,4,1,5,4,0,12.0,yes
2611,13287,Male,Loyal Customer,67,Personal Travel,Eco,771,1,4,1,2,2,1,2,2,5,5,5,5,5,2,0,0.0,no
27431,4659,Male,disloyal Customer,19,Business travel,Eco,364,1,4,0,1,3,0,2,3,5,3,5,4,4,3,0,3.0,no
36949,14012,Female,Loyal Customer,35,Business travel,Eco,182,4,3,3,3,4,4,4,4,3,2,4,3,2,4,0,0.0,yes
17837,100374,Male,Loyal Customer,12,Personal Travel,Eco,1011,2,4,1,1,5,1,5,5,2,4,2,5,2,5,0,0.0,no
44688,68679,Female,disloyal Customer,25,Business travel,Eco,237,2,0,2,2,3,2,3,3,3,5,3,1,4,3,2,0.0,no
60175,13672,Female,Loyal Customer,47,Personal Travel,Eco,462,2,4,4,2,2,5,3,2,2,4,2,4,2,5,0,0.0,no
22498,57433,Female,Loyal Customer,52,Personal Travel,Eco,533,2,4,3,3,5,5,4,5,5,3,5,5,5,3,6,1.0,no
6640,120931,Male,disloyal Customer,25,Business travel,Business,993,1,0,1,1,3,1,3,3,3,4,5,5,5,3,0,0.0,no
471,36244,Male,Loyal Customer,47,Business travel,Business,728,1,1,1,1,1,3,2,5,5,5,5,1,5,3,0,0.0,yes
37700,74989,Female,Loyal Customer,44,Business travel,Eco Plus,975,3,5,5,5,3,3,3,2,2,3,2,4,2,4,0,0.0,no
17413,60673,Male,Loyal Customer,44,Business travel,Eco Plus,1620,3,1,1,1,3,3,3,3,1,5,3,4,3,3,19,64.0,no
81837,61314,Male,Loyal Customer,41,Business travel,Business,909,4,4,4,4,3,5,5,5,5,5,5,5,5,4,0,0.0,yes
57928,29544,Female,Loyal Customer,42,Personal Travel,Business,1533,3,2,3,3,1,4,4,2,2,3,2,4,2,3,0,0.0,no
189,25542,Male,Loyal Customer,59,Personal Travel,Eco,516,4,5,3,4,1,3,1,1,5,3,4,5,4,1,3,0.0,yes
61913,59141,Female,Loyal Customer,48,Personal Travel,Eco,1846,2,4,2,1,2,5,5,2,2,2,2,4,2,5,0,0.0,no
103124,101295,Male,Loyal Customer,28,Personal Travel,Eco,763,4,5,4,3,3,4,2,3,4,2,5,4,5,3,5,0.0,no
23109,100879,Male,disloyal Customer,41,Business travel,Eco,739,4,4,4,2,2,4,1,2,1,2,3,1,2,2,15,7.0,no
18703,95212,Female,Loyal Customer,62,Personal Travel,Eco,677,1,2,1,4,4,3,3,3,3,1,3,4,3,3,0,0.0,no
97952,55438,Female,disloyal Customer,40,Business travel,Business,2521,2,2,2,4,2,3,3,2,1,4,4,3,1,3,4,0.0,no
81581,52795,Female,Loyal Customer,38,Personal Travel,Eco,1874,2,5,2,5,3,2,3,3,4,5,2,5,1,3,0,3.0,no
97894,6335,Female,Loyal Customer,42,Business travel,Business,296,1,1,1,1,4,5,4,5,5,5,5,3,5,4,0,0.0,yes
32481,54157,Male,Loyal Customer,55,Business travel,Eco,1400,1,2,2,2,1,1,1,1,3,5,3,1,3,1,16,35.0,no
34791,102398,Male,Loyal Customer,70,Business travel,Eco,397,2,3,3,3,2,2,2,2,4,2,3,1,4,2,0,0.0,no
66421,22725,Male,disloyal Customer,37,Business travel,Business,302,2,2,2,2,1,2,1,1,4,3,5,5,4,1,0,0.0,no
70553,88069,Female,Loyal Customer,47,Business travel,Business,3728,0,5,0,4,3,5,4,3,3,3,3,4,3,4,6,5.0,yes
6942,49958,Male,Loyal Customer,36,Business travel,Business,2880,2,2,2,2,3,4,3,2,2,2,2,4,2,2,0,0.0,no
61585,55261,Female,disloyal Customer,30,Business travel,Eco,1571,1,2,2,3,3,1,3,3,1,1,3,3,3,3,45,37.0,no
23034,85065,Female,Loyal Customer,39,Business travel,Business,2976,5,5,4,5,3,4,4,2,2,2,2,4,2,3,0,0.0,yes
87365,118165,Female,Loyal Customer,49,Business travel,Business,1444,1,1,1,1,2,5,5,4,4,4,4,4,4,3,14,5.0,yes
979,122017,Female,disloyal Customer,21,Business travel,Business,185,0,5,0,5,3,0,3,3,5,4,4,4,5,3,0,0.0,yes
42584,31826,Female,disloyal Customer,24,Business travel,Eco,1233,4,4,4,1,4,5,5,4,5,4,4,5,1,5,0,0.0,yes
6803,23412,Female,Loyal Customer,53,Business travel,Eco,495,5,2,2,2,3,5,5,5,5,5,5,2,5,2,46,34.0,yes
21503,69781,Male,Loyal Customer,55,Business travel,Business,3626,4,4,4,4,4,5,4,4,4,4,4,3,4,3,11,0.0,yes
66801,38083,Female,Loyal Customer,48,Business travel,Business,1220,5,5,5,5,2,1,2,5,5,5,5,3,5,4,0,0.0,yes
64771,11879,Male,Loyal Customer,20,Personal Travel,Eco,912,2,4,2,2,3,2,5,3,4,5,5,3,5,3,15,4.0,no
45730,23850,Female,Loyal Customer,42,Business travel,Business,2024,5,5,5,5,1,2,3,5,5,5,5,5,5,5,0,0.0,yes
89021,92068,Male,Loyal Customer,51,Business travel,Business,1535,1,2,2,2,5,4,4,1,1,1,1,4,1,4,3,0.0,no
3829,21027,Male,disloyal Customer,40,Business travel,Eco,152,4,0,4,4,4,2,4,4,4,4,1,4,3,4,138,130.0,yes
29616,116553,Female,Loyal Customer,32,Personal Travel,Eco,337,2,3,2,2,2,2,2,2,2,2,1,3,5,2,11,8.0,no
77103,22518,Female,disloyal Customer,36,Business travel,Eco Plus,238,1,1,1,3,3,1,3,3,1,1,2,2,1,3,0,0.0,no
25007,122455,Male,Loyal Customer,42,Business travel,Business,575,2,2,2,2,5,5,5,3,3,4,3,5,3,5,0,0.0,yes
22998,70183,Male,Loyal Customer,49,Business travel,Business,1756,2,3,4,3,3,3,3,2,2,2,2,1,2,3,0,0.0,no
91349,88815,Female,Loyal Customer,24,Business travel,Eco Plus,406,2,4,4,4,2,2,2,2,1,2,3,2,4,2,14,12.0,no
42360,55387,Female,Loyal Customer,40,Personal Travel,Eco,678,3,4,3,2,1,3,1,1,4,5,5,3,4,1,32,27.0,no
24709,100850,Female,Loyal Customer,52,Personal Travel,Eco,711,3,4,3,1,2,5,4,5,5,3,5,2,5,1,0,0.0,no
45848,31295,Male,Loyal Customer,57,Personal Travel,Eco Plus,533,3,5,3,4,1,3,1,1,5,4,5,4,4,1,0,5.0,no
35331,124390,Male,Loyal Customer,53,Personal Travel,Eco,575,4,5,4,3,3,4,3,3,5,4,4,3,4,3,0,3.0,no
25674,10117,Female,Loyal Customer,46,Business travel,Eco,984,2,4,4,4,4,3,3,2,2,2,2,3,2,3,58,62.0,no
34359,86213,Female,Loyal Customer,65,Business travel,Eco,356,3,3,3,3,1,4,4,3,3,3,3,4,3,4,0,0.0,no
76178,37839,Female,disloyal Customer,23,Business travel,Eco,937,0,0,0,1,4,0,4,4,5,4,2,2,3,4,0,0.0,yes
78251,105904,Male,Loyal Customer,18,Business travel,Business,2120,3,5,5,5,3,3,3,3,3,5,3,3,4,3,19,12.0,no
99868,88355,Male,disloyal Customer,11,Business travel,Eco,581,2,1,2,3,5,2,5,5,3,4,4,2,4,5,2,9.0,no
15109,75136,Female,Loyal Customer,50,Business travel,Business,1726,4,4,4,4,2,5,5,4,4,4,4,5,4,4,45,19.0,yes
6919,8588,Female,Loyal Customer,22,Personal Travel,Eco,109,2,4,2,3,2,2,2,2,2,4,3,3,4,2,24,26.0,no
45393,73029,Male,Loyal Customer,56,Personal Travel,Eco,1096,1,0,1,4,2,1,4,2,5,4,5,5,4,2,0,0.0,no
53193,126265,Female,Loyal Customer,22,Business travel,Eco,650,1,3,3,3,1,2,3,1,1,3,4,2,4,1,0,0.0,no
29655,39410,Female,Loyal Customer,55,Personal Travel,Eco,521,4,5,4,4,2,5,4,3,3,4,3,5,3,3,0,0.0,no
13413,107730,Female,Loyal Customer,51,Personal Travel,Eco,405,2,4,2,1,5,2,4,5,5,2,4,4,5,3,0,0.0,no
22762,84229,Female,Loyal Customer,31,Personal Travel,Eco,432,1,5,1,4,4,1,4,4,4,4,4,4,5,4,0,0.0,no
11143,92787,Male,Loyal Customer,56,Business travel,Business,1671,1,1,1,1,3,4,5,3,3,2,3,4,3,5,0,0.0,yes
6857,20350,Female,Loyal Customer,30,Business travel,Business,3073,4,4,3,4,4,4,4,4,2,4,4,1,3,4,3,6.0,no
65911,65756,Female,Loyal Customer,11,Personal Travel,Eco,936,3,5,3,3,2,3,2,2,4,5,5,3,4,2,6,0.0,no
67572,8904,Female,Loyal Customer,34,Business travel,Business,510,5,5,5,5,5,5,5,4,5,4,5,5,3,5,137,135.0,yes
40884,65785,Male,Loyal Customer,44,Business travel,Business,1389,2,2,2,2,3,4,4,4,4,4,4,4,4,4,0,6.0,yes
17529,88008,Female,Loyal Customer,41,Business travel,Business,3942,3,3,3,3,2,4,4,4,4,4,4,4,4,5,10,7.0,yes
24764,104177,Male,Loyal Customer,79,Business travel,Business,1889,2,2,2,2,1,1,2,5,5,5,5,4,5,1,0,0.0,yes
70124,14,Male,Loyal Customer,9,Personal Travel,Business,853,1,5,1,2,5,1,5,5,4,3,4,5,5,5,68,76.0,no
92000,26852,Male,Loyal Customer,65,Personal Travel,Eco,224,4,2,4,3,5,4,5,5,4,2,4,1,3,5,0,0.0,no
73677,7676,Male,Loyal Customer,49,Business travel,Business,3887,2,5,5,5,2,2,3,2,2,2,2,2,2,3,0,0.0,no
92129,81214,Male,Loyal Customer,43,Business travel,Business,1426,3,4,4,4,3,3,3,3,3,3,3,3,3,3,0,1.0,no
57801,106697,Male,Loyal Customer,29,Business travel,Business,1519,2,4,2,2,5,5,5,5,5,3,5,5,4,5,6,4.0,yes
57375,22544,Female,Loyal Customer,48,Business travel,Eco Plus,145,5,3,5,5,1,5,4,5,5,5,5,1,5,1,0,0.0,yes
100534,14212,Female,Loyal Customer,61,Personal Travel,Eco,526,4,5,4,4,4,4,4,1,1,4,1,4,1,5,0,0.0,yes
49722,42743,Female,disloyal Customer,52,Business travel,Eco Plus,536,3,3,3,5,1,3,1,1,2,1,3,5,5,1,0,0.0,no
56307,108990,Male,disloyal Customer,27,Business travel,Business,1041,4,4,4,2,5,4,4,5,4,4,4,5,4,5,0,0.0,yes
69772,11818,Female,disloyal Customer,20,Business travel,Eco,986,1,1,1,2,4,1,4,4,3,3,5,4,4,4,0,0.0,no
16860,100644,Male,Loyal Customer,55,Personal Travel,Eco,349,1,5,1,5,3,1,3,3,5,1,2,4,3,3,0,0.0,no
50313,50881,Female,Loyal Customer,64,Personal Travel,Eco,89,2,4,0,3,5,5,5,5,5,0,5,4,5,5,0,0.0,no
74886,68458,Male,disloyal Customer,22,Business travel,Eco,1303,1,1,1,3,2,1,2,2,3,3,4,4,5,2,0,3.0,no
17422,125535,Male,disloyal Customer,32,Business travel,Business,226,3,3,3,2,3,3,3,3,5,4,5,5,4,3,0,0.0,no
94419,77189,Male,Loyal Customer,49,Personal Travel,Eco,290,3,5,3,2,2,3,2,2,5,3,5,4,4,2,0,0.0,no
40183,95312,Female,Loyal Customer,65,Personal Travel,Eco,277,2,4,2,4,4,3,4,2,2,2,2,1,2,3,0,6.0,no
38489,54212,Male,Loyal Customer,42,Personal Travel,Eco Plus,1400,2,5,2,5,5,2,5,5,3,2,3,5,5,5,0,0.0,no
29422,6117,Female,Loyal Customer,58,Business travel,Business,3085,5,5,5,5,2,5,4,4,4,4,4,3,4,3,0,0.0,yes
27558,126249,Female,disloyal Customer,38,Business travel,Eco,107,3,0,2,3,4,2,4,4,1,3,3,4,4,4,0,0.0,no
38832,23409,Male,Loyal Customer,35,Business travel,Business,1673,3,2,2,2,5,4,3,3,3,3,3,1,3,2,1,0.0,no
7503,93928,Female,Loyal Customer,42,Business travel,Business,2340,1,1,1,1,2,3,3,1,1,1,1,1,1,4,18,11.0,no
97803,43146,Female,Loyal Customer,62,Personal Travel,Eco Plus,192,1,3,1,3,1,2,2,3,2,3,3,2,3,2,209,213.0,no
85285,118488,Male,Loyal Customer,46,Business travel,Business,325,1,1,1,1,2,4,4,5,5,5,5,4,5,3,38,36.0,yes
62986,2857,Female,Loyal Customer,46,Business travel,Business,3006,4,1,1,1,5,4,3,4,4,4,4,4,4,4,18,13.0,no
99621,19678,Female,Loyal Customer,57,Business travel,Eco,409,4,5,5,5,3,2,5,4,4,4,4,5,4,3,22,23.0,yes
101219,117323,Male,Loyal Customer,13,Personal Travel,Eco Plus,338,4,2,4,3,4,4,1,4,3,3,2,2,3,4,0,0.0,no
88901,83707,Female,Loyal Customer,63,Personal Travel,Eco,577,4,5,4,1,5,4,5,5,5,4,5,5,5,4,21,19.0,no
45545,107797,Male,disloyal Customer,21,Business travel,Business,349,5,2,5,2,3,5,3,3,4,2,4,5,4,3,36,33.0,yes
83881,47254,Male,Loyal Customer,39,Business travel,Business,590,1,1,1,1,2,4,4,4,4,4,4,4,4,4,0,0.0,yes
90572,20894,Female,disloyal Customer,30,Business travel,Eco,961,2,2,2,1,3,2,3,3,4,4,3,3,5,3,4,0.0,no
70835,71428,Male,Loyal Customer,39,Business travel,Business,3763,2,2,2,2,5,5,4,5,5,5,5,5,5,5,2,0.0,yes
87872,29644,Female,Loyal Customer,14,Personal Travel,Eco,1448,4,1,4,4,2,4,2,2,2,5,4,1,3,2,0,0.0,yes
23551,118708,Female,Loyal Customer,28,Personal Travel,Eco,621,2,2,1,3,1,1,1,1,3,1,3,1,3,1,0,0.0,no
19497,57725,Female,disloyal Customer,29,Business travel,Eco,1016,3,3,3,4,4,3,4,4,2,1,4,4,3,4,9,11.0,no
80530,42763,Male,disloyal Customer,28,Business travel,Eco,493,1,0,1,4,2,1,2,2,4,1,4,1,4,2,0,0.0,no
42220,56993,Female,Loyal Customer,19,Personal Travel,Eco,2454,1,3,1,2,1,3,3,2,5,3,3,3,4,3,0,10.0,no
95882,76741,Male,disloyal Customer,35,Business travel,Business,205,3,3,3,3,1,3,1,1,4,5,4,5,5,1,0,0.0,no
24227,48326,Male,Loyal Customer,59,Business travel,Business,674,5,5,4,5,3,5,4,4,4,5,4,3,4,4,0,0.0,yes
62006,22876,Male,Loyal Customer,14,Personal Travel,Eco,147,3,5,3,3,1,3,1,1,3,5,5,4,3,1,0,0.0,no
17637,58375,Male,disloyal Customer,23,Business travel,Eco,733,4,3,3,5,1,3,3,1,3,4,5,5,4,1,0,0.0,no
33726,118187,Female,Loyal Customer,54,Business travel,Business,1440,2,5,5,5,4,2,3,2,2,2,2,1,2,3,1,8.0,no
58154,61835,Male,Loyal Customer,32,Business travel,Business,1379,2,2,2,2,5,5,5,5,3,2,5,3,4,5,0,0.0,yes
96906,26947,Male,Loyal Customer,58,Personal Travel,Eco,2402,2,4,2,5,2,2,2,2,3,3,4,4,5,2,42,62.0,no
1892,974,Female,disloyal Customer,37,Business travel,Business,158,1,1,1,3,5,1,4,5,2,3,4,3,4,5,0,0.0,no
71124,32020,Female,Loyal Customer,52,Business travel,Business,1572,2,2,2,2,4,4,3,4,4,4,5,1,4,5,2,6.0,yes
41604,69046,Female,Loyal Customer,60,Business travel,Business,1389,4,4,4,4,5,5,4,4,4,4,4,4,4,4,0,8.0,yes
93823,31780,Female,Loyal Customer,18,Personal Travel,Eco,602,3,2,3,3,4,3,4,4,1,2,3,2,3,4,18,28.0,no
12917,29776,Male,Loyal Customer,28,Personal Travel,Business,548,5,5,5,4,3,5,3,3,4,2,4,4,5,3,0,0.0,yes
20058,55910,Male,Loyal Customer,7,Personal Travel,Eco,733,2,4,2,4,5,2,5,5,1,2,4,1,3,5,0,0.0,no
8019,18391,Male,disloyal Customer,43,Business travel,Eco,378,3,0,4,5,2,4,2,2,3,5,5,1,3,2,0,0.0,no
24279,76811,Female,Loyal Customer,25,Personal Travel,Eco,689,2,4,2,5,1,2,1,1,5,3,4,3,4,1,5,0.0,no
47108,43574,Female,Loyal Customer,35,Business travel,Business,1499,5,5,5,5,5,4,1,5,5,5,5,3,5,3,2,0.0,yes
76951,121810,Female,Loyal Customer,45,Business travel,Business,3485,2,2,2,2,5,4,4,4,4,4,4,3,4,4,35,17.0,yes
102404,11369,Female,Loyal Customer,17,Personal Travel,Eco,201,1,5,0,3,5,0,2,5,1,1,5,3,5,5,0,0.0,no
71495,109991,Male,Loyal Customer,56,Personal Travel,Eco Plus,1130,2,5,2,3,3,2,3,3,5,3,4,3,4,3,6,0.0,no
32690,105833,Male,Loyal Customer,57,Personal Travel,Eco,883,3,2,3,4,3,3,3,3,2,2,4,2,4,3,2,10.0,no
52336,56424,Male,Loyal Customer,56,Business travel,Business,719,5,5,5,5,2,4,4,5,5,5,5,5,5,5,0,0.0,yes
95637,20706,Male,Loyal Customer,33,Personal Travel,Eco,584,2,4,2,3,2,2,2,2,3,4,4,3,5,2,0,0.0,no
66211,6592,Female,Loyal Customer,36,Personal Travel,Eco,607,3,5,3,1,5,3,5,5,4,2,5,3,5,5,0,0.0,no
1961,90366,Female,Loyal Customer,53,Business travel,Business,1963,3,3,3,3,4,4,5,5,5,5,5,5,5,4,1,0.0,yes
82634,43401,Female,Loyal Customer,44,Personal Travel,Eco,463,3,4,3,4,3,4,3,1,1,3,1,1,1,2,0,0.0,no
74208,11261,Female,Loyal Customer,39,Personal Travel,Eco,308,3,4,3,3,1,3,1,1,4,5,3,4,3,1,72,60.0,no
56340,59447,Female,Loyal Customer,53,Business travel,Business,1637,2,2,2,2,3,5,5,4,4,4,4,5,4,5,25,35.0,yes
77739,98832,Female,Loyal Customer,40,Personal Travel,Eco,763,4,4,4,3,3,4,3,3,1,4,3,4,3,3,34,39.0,no
65985,86289,Female,Loyal Customer,34,Personal Travel,Eco,356,1,4,1,2,2,1,2,2,4,5,5,5,5,2,7,9.0,no
64661,98974,Female,Loyal Customer,61,Personal Travel,Eco,543,2,5,2,3,5,5,5,1,1,2,1,5,1,3,0,0.0,no
67816,127754,Female,Loyal Customer,49,Personal Travel,Eco,601,3,4,3,2,2,4,5,5,5,3,5,4,5,3,0,0.0,no
11558,105367,Female,Loyal Customer,50,Business travel,Business,369,3,3,3,3,3,5,4,4,4,4,4,4,4,5,4,0.0,yes
33338,33202,Female,Loyal Customer,51,Business travel,Eco Plus,102,4,3,5,5,5,4,1,4,4,4,4,4,4,3,0,0.0,yes
95579,125652,Male,disloyal Customer,32,Business travel,Business,759,3,3,3,2,5,3,5,5,5,2,5,4,4,5,15,6.0,no
70575,107898,Female,disloyal Customer,9,Business travel,Eco,861,4,4,4,1,5,4,1,5,5,5,5,4,4,5,6,0.0,yes
76129,115132,Female,Loyal Customer,54,Business travel,Business,1854,1,1,1,1,2,4,4,5,5,5,5,3,5,4,1,0.0,yes
103121,127365,Male,disloyal Customer,28,Business travel,Business,1009,1,1,1,1,2,1,5,2,4,3,4,3,4,2,0,7.0,no
100250,75336,Male,disloyal Customer,26,Business travel,Eco,1056,2,2,2,2,5,2,5,5,5,3,3,4,5,5,1,0.0,no
47700,2609,Female,Loyal Customer,32,Personal Travel,Eco,227,4,4,0,2,5,0,5,5,3,2,5,4,5,5,0,8.0,no
49825,82334,Male,Loyal Customer,49,Business travel,Business,2020,3,3,3,3,3,5,4,4,4,4,4,3,4,4,0,4.0,yes
73887,2750,Female,Loyal Customer,38,Business travel,Business,2597,3,4,4,4,4,3,3,3,3,3,3,1,3,4,0,11.0,no
75468,111367,Female,Loyal Customer,41,Business travel,Business,1173,2,2,2,2,5,5,5,4,4,4,4,4,4,3,4,6.0,yes
39276,128530,Female,Loyal Customer,9,Personal Travel,Eco,370,1,2,1,4,3,1,3,3,1,4,3,1,4,3,0,0.0,no
38390,123524,Male,Loyal Customer,30,Personal Travel,Eco,2296,3,3,3,3,5,3,5,5,4,3,4,1,3,5,1,0.0,no
88089,128533,Male,Loyal Customer,54,Personal Travel,Eco,338,1,4,1,1,2,1,2,2,5,5,4,3,5,2,11,7.0,no
58660,72470,Female,Loyal Customer,45,Business travel,Business,985,1,1,1,1,4,4,5,5,5,5,5,3,5,5,2,0.0,yes
80769,9397,Female,Loyal Customer,7,Personal Travel,Eco,372,0,1,0,3,3,0,3,3,2,2,4,3,4,3,0,0.0,yes
51758,106267,Female,Loyal Customer,37,Personal Travel,Eco,1500,4,3,4,4,4,4,4,4,1,3,3,2,4,4,0,0.0,yes
72243,56413,Female,Loyal Customer,48,Business travel,Business,1587,3,3,3,3,2,5,4,4,4,4,4,5,4,5,64,54.0,yes
261,8818,Female,Loyal Customer,53,Personal Travel,Eco,552,4,4,4,1,4,5,4,5,5,4,5,4,5,5,0,0.0,no
56594,19109,Male,Loyal Customer,43,Business travel,Business,323,0,0,0,4,2,1,4,4,4,4,4,2,4,3,3,32.0,yes
62328,66675,Female,Loyal Customer,26,Business travel,Business,2421,2,4,4,4,2,2,2,2,2,5,4,4,4,2,0,10.0,no
47945,79463,Male,Loyal Customer,23,Business travel,Business,2389,2,2,2,2,5,5,5,5,5,5,1,3,1,5,0,0.0,yes
50060,41685,Male,Loyal Customer,52,Personal Travel,Eco,347,3,2,3,4,3,3,3,3,1,3,3,2,3,3,0,0.0,no
90303,12997,Male,Loyal Customer,34,Business travel,Eco,374,5,2,2,2,5,5,5,5,4,4,1,2,4,5,1,0.0,yes
7389,35386,Male,Loyal Customer,38,Business travel,Eco,605,5,1,1,1,5,5,5,5,4,1,5,1,5,5,7,12.0,yes
3585,13092,Male,disloyal Customer,42,Business travel,Eco,427,2,5,2,2,5,2,5,5,2,5,3,5,4,5,0,12.0,no
23042,41432,Female,Loyal Customer,50,Personal Travel,Eco,641,1,5,1,2,4,4,4,2,2,1,2,5,2,5,0,0.0,no
32893,20574,Female,Loyal Customer,36,Business travel,Business,233,3,2,2,2,3,4,3,3,3,3,3,1,3,2,0,0.0,no
66366,89616,Male,Loyal Customer,68,Business travel,Business,2586,3,1,5,5,2,4,3,3,3,3,3,1,3,4,1,0.0,no
11219,108978,Female,Loyal Customer,22,Business travel,Business,972,4,4,4,4,2,2,2,2,3,4,4,5,5,2,0,0.0,yes
68158,53336,Female,disloyal Customer,26,Business travel,Business,1452,1,1,1,2,1,1,1,1,3,3,5,3,5,1,0,2.0,no
83512,5523,Male,Loyal Customer,50,Business travel,Business,2593,1,1,1,1,4,5,4,5,5,5,5,4,5,3,33,32.0,yes
24219,96331,Female,Loyal Customer,41,Business travel,Eco,359,3,5,5,5,3,3,3,3,4,1,2,1,2,3,4,0.0,no
57238,54747,Female,Loyal Customer,62,Personal Travel,Eco,956,3,5,3,3,2,5,5,5,5,3,5,4,5,5,41,42.0,no
94753,55223,Female,Loyal Customer,54,Business travel,Business,3724,3,3,3,3,4,5,5,3,3,4,3,4,3,3,5,9.0,yes
41467,91939,Female,Loyal Customer,19,Business travel,Business,2475,4,4,4,4,4,4,4,4,5,4,1,3,4,4,0,0.0,yes
67692,66137,Male,Loyal Customer,26,Personal Travel,Eco,583,3,5,3,5,2,3,2,2,5,4,5,5,4,2,0,0.0,no
11095,70054,Male,Loyal Customer,19,Personal Travel,Eco,583,4,5,4,3,3,4,3,3,3,5,4,5,5,3,0,0.0,no
64306,108777,Female,Loyal Customer,24,Business travel,Business,3871,2,3,3,3,2,3,2,2,2,1,4,3,4,2,0,0.0,no
76192,45466,Female,Loyal Customer,44,Business travel,Business,3757,4,4,2,4,5,2,4,4,4,4,4,3,4,4,9,10.0,yes
97499,21618,Male,disloyal Customer,27,Business travel,Eco,780,4,4,4,2,4,4,4,4,2,1,3,1,2,4,0,14.0,no
64933,54869,Female,Loyal Customer,56,Business travel,Business,1724,2,2,2,2,1,5,1,5,5,5,5,1,5,5,0,0.0,yes
54253,121873,Female,Loyal Customer,55,Business travel,Business,366,3,1,1,1,1,3,3,3,3,3,3,1,3,4,0,0.0,no
103738,114701,Female,Loyal Customer,47,Business travel,Business,2193,4,4,4,4,2,5,5,4,4,4,4,5,4,5,0,0.0,yes
37042,103898,Female,Loyal Customer,52,Business travel,Eco Plus,882,3,4,4,4,3,2,3,4,4,3,4,2,4,2,0,8.0,no
24860,109330,Male,Loyal Customer,51,Personal Travel,Eco,1136,3,5,3,1,2,3,2,2,3,3,4,4,5,2,2,0.0,no
30276,46606,Female,Loyal Customer,52,Business travel,Eco,125,1,0,0,3,1,4,3,5,5,1,5,3,5,3,18,13.0,no
905,116444,Female,Loyal Customer,16,Personal Travel,Eco,337,2,4,3,2,3,3,1,3,4,5,2,5,5,3,2,0.0,no
55466,90487,Female,Loyal Customer,60,Business travel,Business,250,0,0,0,2,4,4,5,4,4,5,5,4,4,3,0,0.0,yes
48317,83861,Male,Loyal Customer,10,Personal Travel,Eco,425,3,4,3,2,5,3,5,5,3,4,5,4,4,5,15,17.0,no
74427,76889,Male,disloyal Customer,25,Business travel,Business,630,0,2,0,3,5,0,5,5,5,4,4,3,4,5,0,8.0,yes
97286,102472,Male,Loyal Customer,9,Personal Travel,Eco,386,3,5,3,3,1,3,1,1,5,3,4,4,4,1,0,4.0,no
9863,129364,Male,disloyal Customer,22,Business travel,Eco,1389,4,4,4,4,5,4,5,5,4,5,4,5,5,5,1,0.0,yes
80672,114458,Female,Loyal Customer,70,Business travel,Business,2792,3,5,5,5,2,4,3,3,3,3,3,3,3,2,6,0.0,no
39929,91153,Female,Loyal Customer,43,Personal Travel,Eco,545,3,5,5,1,5,4,4,2,2,2,1,4,2,4,182,177.0,no
83966,10856,Male,Loyal Customer,77,Business travel,Business,3379,4,3,3,3,3,4,4,2,2,2,4,3,2,2,8,15.0,no
46973,21089,Female,Loyal Customer,32,Business travel,Business,2369,2,1,3,3,1,1,2,1,4,3,4,1,4,1,0,0.0,no
3852,21344,Female,Loyal Customer,62,Business travel,Business,674,1,4,1,1,1,2,3,4,4,4,4,2,4,3,0,0.0,yes
33439,1836,Female,Loyal Customer,55,Personal Travel,Eco,500,2,3,2,3,5,3,3,1,1,2,1,2,1,3,20,10.0,no
20983,15330,Male,Loyal Customer,51,Personal Travel,Eco,599,5,4,5,3,3,5,3,3,2,4,4,1,5,3,0,0.0,yes
76632,45438,Male,Loyal Customer,62,Personal Travel,Eco,458,2,4,2,2,2,2,3,2,3,4,4,1,2,2,0,3.0,no
440,83598,Male,Loyal Customer,60,Business travel,Business,3626,2,2,2,2,4,5,4,5,5,5,5,3,5,5,35,36.0,yes
925,27257,Female,disloyal Customer,25,Business travel,Business,978,5,5,5,1,4,5,4,4,4,5,5,4,4,4,0,0.0,yes
26091,35538,Male,Loyal Customer,57,Personal Travel,Eco,1144,3,5,3,4,4,3,4,4,5,3,3,4,4,4,0,13.0,no
81705,81836,Male,Loyal Customer,48,Personal Travel,Eco,1306,1,4,1,2,2,1,2,2,3,3,4,3,5,2,37,41.0,no
32335,81905,Female,Loyal Customer,19,Personal Travel,Eco,680,2,4,2,1,2,2,3,2,5,4,5,4,5,2,0,2.0,no
2823,122787,Male,Loyal Customer,48,Business travel,Business,2894,5,5,5,5,4,4,4,4,4,4,4,4,4,3,0,11.0,yes
1293,87902,Female,Loyal Customer,49,Business travel,Business,3235,4,4,4,4,5,4,4,3,3,4,3,4,3,3,0,0.0,yes
49329,18324,Female,Loyal Customer,59,Personal Travel,Eco,715,1,4,1,4,4,3,3,2,2,1,2,3,2,4,0,0.0,no
21635,80502,Male,Loyal Customer,46,Business travel,Business,1749,2,2,2,2,2,4,5,3,3,3,3,5,3,4,7,0.0,yes
